"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20181201 ~ 20191130"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 김포시"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분"
"경기도 김포시 고촌읍 신곡리","BL-A2","캐슬앤파밀리에시티 2단지","84.9582","47,325","11","201911","24","분"
"경기도 김포시 고촌읍 신곡리","BL-A2","캐슬앤파밀리에시티 2단지","84.9582","49,439","9","201911","24","분"
"경기도 김포시 고촌읍 신곡리","BL-A2","캐슬앤파밀리에시티 2단지","80.8786","45,940","13","201911","25","분"
"경기도 김포시 고촌읍 신곡리","BL-A2","캐슬앤파밀리에시티 2단지","84.9034","41,525","4","201911","26","분"
"경기도 김포시 고촌읍 신곡리","BL-A2","캐슬앤파밀리에시티 2단지","99.7494","55,245","14","201911","26","분"
"경기도 김포시 고촌읍 신곡리","BL-A2","캐슬앤파밀리에시티 2단지","99.7494","51,445","6","201911","27","분"
"경기도 김포시 고촌읍 신곡리","BL-A2","캐슬앤파밀리에시티 2단지","84.9582","47,145","4","201911","27","분"
"경기도 김포시 고촌읍 신곡리","BL-A2","캐슬앤파밀리에시티 2단지","84.9582","45,425","2","201911","28","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","99.7494","48,990","9","201901","7","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,699","7","201901","7","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,710","8","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","80.8285","43,868","13","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,610","13","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","99.7494","49,710","13","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,710","13","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,710","15","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,710","9","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","74.9702","41,515","13","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9034","44,710","9","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,710","10","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,710","15","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","74.9702","42,115","16","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,710","10","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","74.9702","41,989","9","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","99.7494","49,580","16","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","74.9702","42,315","12","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,710","8","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","74.9702","42,825","12","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,710","9","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,610","6","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","99.7494","50,420","11","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","45,089","13","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,610","11","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","80.8285","42,818","9","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","74.9702","42,115","5","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9034","43,920","4","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,940","16","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","43,980","4","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","45,110","12","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","99.7494","46,430","2","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","74.9702","42,215","12","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","45,089","14","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,560","5","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9034","43,910","13","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","43,910","8","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,989","16","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,710","13","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","45,140","6","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","74.9702","42,215","7","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","99.7494","49,580","13","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,359","4","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","80.8285","41,618","2","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","45,819","11","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","43,880","4","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","99.7494","49,580","11","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9034","44,210","5","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","80.8285","43,318","13","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,610","8","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,410","9","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","45,199","7","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","99.7494","50,430","9","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","45,119","7","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","99.7494","48,710","4","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","99.7494","50,230","14","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","80.8285","43,838","8","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,610","12","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,710","16","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","99.7494","49,280","12","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,160","9","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","45,809","10","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","80.8285","43,128","10","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","45,919","15","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,610","10","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","45,509","13","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,610","15","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","74.9702","40,915","3","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,910","15","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","99.7494","52,080","8","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","99.7494","49,280","10","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","80.8285","43,618","13","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","99.7494","49,620","9","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,989","8","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,710","12","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,260","6","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","99.7494","48,710","4","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,710","13","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","43,910","10","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","125.7935","64,886","14","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","99.7494","49,080","13","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","99.7494","49,580","14","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,710","9","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,510","9","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,610","7","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","80.8285","43,238","11","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","80.8285","44,038","13","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,820","6","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","80.8285","42,818","5","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,710","8","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,410","6","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","45,419","16","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","99.7494","49,480","11","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","80.8285","42,315","11","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9034","44,310","8","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,989","9","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,710","13","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","99.9853","48,610","9","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","74.9702","42,315","10","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,610","6","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","74.9702","42,894","6","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","74.9702","42,315","13","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","99.9853","48,160","9","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,710","16","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","80.8285","43,318","11","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","99.7494","49,180","8","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","99.7494","49,380","16","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","99.7494","49,280","16","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,180","4","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,180","4","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,610","6","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","99.7494","49,080","6","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","74.9702","42,215","11","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","45,539","13","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,910","16","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","43,980","4","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","44,710","11","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","84.9582","45,289","13","201901","10","분"
"경기도 김포시 고촌읍 태리","BL-A1","김포 캐슬앤파밀리에시티 1단지","99.7494","49,380","11","201901","10","분"
