"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20181201 ~ 20191130"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 김포시"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"경기도 김포시 장기동","1342","1342","0000","청송마을(현대2)","84.281","201906","5","27,300","10","2001","청송로 20"
"경기도 김포시 장기동","1342","1342","0000","청송마을(현대2)","84.281","201906","15","28,000","15","2001","청송로 20"
"경기도 김포시 장기동","1342","1342","0000","청송마을(현대2)","114.192","201906","22","32,500","9","2001","청송로 20"
"경기도 김포시 장기동","1342","1342","0000","청송마을(현대2)","84.281","201907","1","26,000","3","2001","청송로 20"
"경기도 김포시 장기동","1342","1342","0000","청송마을(현대2)","114.192","201907","29","31,000","11","2001","청송로 20"
"경기도 김포시 장기동","1342","1342","0000","청송마을(현대2)","84.281","201907","29","27,600","8","2001","청송로 20"
"경기도 김포시 장기동","1342","1342","0000","청송마을(현대2)","114.192","201908","6","31,000","12","2001","청송로 20"
"경기도 김포시 장기동","1342","1342","0000","청송마을(현대2)","114.192","201908","8","31,000","12","2001","청송로 20"
"경기도 김포시 장기동","1342","1342","0000","청송마을(현대2)","84.281","201908","8","27,800","11","2001","청송로 20"
"경기도 김포시 장기동","1342","1342","0000","청송마을(현대2)","84.281","201908","24","26,950","8","2001","청송로 20"
"경기도 김포시 장기동","1342","1342","0000","청송마을(현대2)","84.281","201909","10","27,900","10","2001","청송로 20"
"경기도 김포시 장기동","1342","1342","0000","청송마을(현대2)","114.192","201909","21","34,000","19","2001","청송로 20"
"경기도 김포시 장기동","1342","1342","0000","청송마을(현대2)","84.281","201909","21","28,000","6","2001","청송로 20"
"경기도 김포시 장기동","1342","1342","0000","청송마을(현대2)","84.281","201909","24","26,300","3","2001","청송로 20"
"경기도 김포시 장기동","1342","1342","0000","청송마을(현대2)","84.281","201909","28","28,000","9","2001","청송로 20"
"경기도 김포시 장기동","1342","1342","0000","청송마을(현대2)","84.281","201910","18","28,500","14","2001","청송로 20"
"경기도 김포시 장기동","1342","1342","0000","청송마을(현대2)","84.281","201910","18","26,000","9","2001","청송로 20"
"경기도 김포시 장기동","1342","1342","0000","청송마을(현대2)","114.192","201910","20","33,500","10","2001","청송로 20"
"경기도 김포시 장기동","1342","1342","0000","청송마을(현대2)","84.281","201910","20","25,800","2","2001","청송로 20"
"경기도 김포시 장기동","1342","1342","0000","청송마을(현대2)","205.854","201910","23","46,000","6","2001","청송로 20"
"경기도 김포시 장기동","1342","1342","0000","청송마을(현대2)","84.281","201910","26","26,400","4","2001","청송로 20"
"경기도 김포시 장기동","1342","1342","0000","청송마을(현대2)","134.737","201910","29","30,000","12","2001","청송로 20"
"경기도 김포시 장기동","1342","1342","0000","청송마을(현대2)","114.192","201910","29","33,700","10","2001","청송로 20"
"경기도 김포시 장기동","1342","1342","0000","청송마을(현대2)","84.281","201910","31","27,000","11","2001","청송로 20"
"경기도 김포시 장기동","1342","1342","0000","청송마을(현대2)","84.281","201911","6","29,000","9","2001","청송로 20"
"경기도 김포시 장기동","1342","1342","0000","청송마을(현대2)","84.281","201911","8","25,600","4","2001","청송로 20"
"경기도 김포시 장기동","1342","1342","0000","청송마을(현대2)","84.281","201911","20","27,500","3","2001","청송로 20"
"경기도 김포시 장기동","1342","1342","0000","청송마을(현대2)","174.072","201911","30","44,700","7","2001","청송로 20"
"경기도 김포시 장기동","1312","1312","0000","청송마을(현대3)","153.488","201812","5","35,000","1","2001","청송로 19"
"경기도 김포시 장기동","1312","1312","0000","청송마을(현대3)","84.281","201901","12","28,300","10","2001","청송로 19"
"경기도 김포시 장기동","1312","1312","0000","청송마을(현대3)","134.737","201901","13","38,000","9","2001","청송로 19"
"경기도 김포시 장기동","1312","1312","0000","청송마을(현대3)","114.192","201903","2","31,800","15","2001","청송로 19"
"경기도 김포시 장기동","1312","1312","0000","청송마을(현대3)","114.192","201903","6","29,000","3","2001","청송로 19"
"경기도 김포시 장기동","1312","1312","0000","청송마을(현대3)","84.281","201903","9","27,000","9","2001","청송로 19"
"경기도 김포시 장기동","1312","1312","0000","청송마을(현대3)","84.281","201903","13","27,500","4","2001","청송로 19"
"경기도 김포시 장기동","1312","1312","0000","청송마을(현대3)","134.737","201903","20","35,500","3","2001","청송로 19"
"경기도 김포시 장기동","1312","1312","0000","청송마을(현대3)","134.737","201903","30","37,100","20","2001","청송로 19"
"경기도 김포시 장기동","1312","1312","0000","청송마을(현대3)","134.737","201904","19","34,500","17","2001","청송로 19"
"경기도 김포시 장기동","1312","1312","0000","청송마을(현대3)","84.281","201905","27","27,300","6","2001","청송로 19"
"경기도 김포시 장기동","1312","1312","0000","청송마을(현대3)","84.281","201906","6","27,200","14","2001","청송로 19"
"경기도 김포시 장기동","1312","1312","0000","청송마을(현대3)","153.488","201906","13","35,300","5","2001","청송로 19"
"경기도 김포시 장기동","1312","1312","0000","청송마을(현대3)","84.281","201907","19","26,100","10","2001","청송로 19"
"경기도 김포시 장기동","1312","1312","0000","청송마을(현대3)","84.281","201907","24","26,000","1","2001","청송로 19"
"경기도 김포시 장기동","1312","1312","0000","청송마을(현대3)","84.281","201908","15","26,000","13","2001","청송로 19"
"경기도 김포시 장기동","1312","1312","0000","청송마을(현대3)","153.488","201909","2","38,000","15","2001","청송로 19"
"경기도 김포시 장기동","1312","1312","0000","청송마을(현대3)","84.281","201909","3","23,156","11","2001","청송로 19"
"경기도 김포시 장기동","1312","1312","0000","청송마을(현대3)","84.281","201909","16","26,300","9","2001","청송로 19"
"경기도 김포시 장기동","1312","1312","0000","청송마을(현대3)","153.488","201909","17","36,900","13","2001","청송로 19"
"경기도 김포시 장기동","1312","1312","0000","청송마을(현대3)","84.281","201910","3","26,000","13","2001","청송로 19"
"경기도 김포시 장기동","1312","1312","0000","청송마을(현대3)","134.737","201910","10","35,000","1","2001","청송로 19"
"경기도 김포시 장기동","1312","1312","0000","청송마을(현대3)","174.072","201910","10","38,000","20","2001","청송로 19"
"경기도 김포시 장기동","1312","1312","0000","청송마을(현대3)","84.281","201910","26","25,800","3","2001","청송로 19"
"경기도 김포시 장기동","1312","1312","0000","청송마을(현대3)","84.281","201911","2","26,800","11","2001","청송로 19"
"경기도 김포시 장기동","1312","1312","0000","청송마을(현대3)","134.737","201911","21","33,500","2","2001","청송로 19"
"경기도 김포시 장기동","1866-1","1866","0001","청송마을중흥에스-클래스","107.5792","201812","5","38,000","9","2012","김포한강2로 362"
"경기도 김포시 장기동","1866-1","1866","0001","청송마을중흥에스-클래스","112.4662","201812","5","47,000","26","2012","김포한강2로 362"
"경기도 김포시 장기동","1866-1","1866","0001","청송마을중흥에스-클래스","107.2183","201812","6","37,100","10","2012","김포한강2로 362"
"경기도 김포시 장기동","1866-1","1866","0001","청송마을중흥에스-클래스","107.2183","201901","4","43,000","18","2012","김포한강2로 362"
"경기도 김포시 장기동","1866-1","1866","0001","청송마을중흥에스-클래스","107.5928","201901","19","38,200","23","2012","김포한강2로 362"
"경기도 김포시 장기동","1866-1","1866","0001","청송마을중흥에스-클래스","107.5928","201901","21","36,400","13","2012","김포한강2로 362"
"경기도 김포시 장기동","1866-1","1866","0001","청송마을중흥에스-클래스","112.4662","201901","31","39,350","4","2012","김포한강2로 362"
"경기도 김포시 장기동","1866-1","1866","0001","청송마을중흥에스-클래스","107.5928","201903","9","38,250","20","2012","김포한강2로 362"
"경기도 김포시 장기동","1866-1","1866","0001","청송마을중흥에스-클래스","112.4662","201904","22","39,200","15","2012","김포한강2로 362"
"경기도 김포시 장기동","1866-1","1866","0001","청송마을중흥에스-클래스","107.5792","201906","27","35,000","14","2012","김포한강2로 362"
"경기도 김포시 장기동","1866-1","1866","0001","청송마을중흥에스-클래스","107.5928","201906","29","37,500","15","2012","김포한강2로 362"
"경기도 김포시 장기동","1866-1","1866","0001","청송마을중흥에스-클래스","107.5792","201907","5","38,000","10","2012","김포한강2로 362"
"경기도 김포시 장기동","1866-1","1866","0001","청송마을중흥에스-클래스","112.4662","201908","9","40,500","10","2012","김포한강2로 362"
"경기도 김포시 장기동","1866-1","1866","0001","청송마을중흥에스-클래스","100.4648","201908","10","34,800","1","2012","김포한강2로 362"
"경기도 김포시 장기동","1866-1","1866","0001","청송마을중흥에스-클래스","112.4662","201908","15","38,500","5","2012","김포한강2로 362"
"경기도 김포시 장기동","1866-1","1866","0001","청송마을중흥에스-클래스","100.4648","201910","4","36,500","10","2012","김포한강2로 362"
"경기도 김포시 장기동","1866-1","1866","0001","청송마을중흥에스-클래스","107.5928","201910","8","34,400","2","2012","김포한강2로 362"
"경기도 김포시 장기동","1866-1","1866","0001","청송마을중흥에스-클래스","100.4648","201910","18","33,000","1","2012","김포한강2로 362"
"경기도 김포시 장기동","1866-1","1866","0001","청송마을중흥에스-클래스","112.4662","201910","22","39,000","24","2012","김포한강2로 362"
"경기도 김포시 장기동","1866-1","1866","0001","청송마을중흥에스-클래스","107.5792","201910","26","47,300","21","2012","김포한강2로 362"
"경기도 김포시 장기동","1866-1","1866","0001","청송마을중흥에스-클래스","107.5928","201910","26","38,300","11","2012","김포한강2로 362"
"경기도 김포시 장기동","1866-1","1866","0001","청송마을중흥에스-클래스","107.2183","201911","15","36,500","13","2012","김포한강2로 362"
"경기도 김포시 장기동","1866-1","1866","0001","청송마을중흥에스-클래스","112.4662","201911","20","39,000","2","2012","김포한강2로 362"
"경기도 김포시 장기동","1866-1","1866","0001","청송마을중흥에스-클래스","100.4648","201911","20","37,500","11","2012","김포한강2로 362"
"경기도 김포시 장기동","1866-1","1866","0001","청송마을중흥에스-클래스","112.4662","201911","23","39,200","15","2012","김포한강2로 362"
"경기도 김포시 장기동","2071-2","2071","0002","초당마을 래미안 한강","101.16","201812","8","49,300","13","2012","김포한강2로 69"
"경기도 김포시 장기동","2071-2","2071","0002","초당마을 래미안 한강","101.16","201812","8","50,000","25","2012","김포한강2로 69"
"경기도 김포시 장기동","2071-2","2071","0002","초당마을 래미안 한강","101.03","201812","15","47,700","15","2012","김포한강2로 69"
"경기도 김포시 장기동","2071-2","2071","0002","초당마을 래미안 한강","125.97","201901","5","55,000","25","2012","김포한강2로 69"
"경기도 김포시 장기동","2071-2","2071","0002","초당마을 래미안 한강","101.16","201901","19","49,300","3","2012","김포한강2로 69"
"경기도 김포시 장기동","2071-2","2071","0002","초당마을 래미안 한강","101.03","201902","11","44,800","8","2012","김포한강2로 69"
"경기도 김포시 장기동","2071-2","2071","0002","초당마을 래미안 한강","125.97","201903","22","56,000","7","2012","김포한강2로 69"
"경기도 김포시 장기동","2071-2","2071","0002","초당마을 래미안 한강","101.03","201903","23","44,500","2","2012","김포한강2로 69"
"경기도 김포시 장기동","2071-2","2071","0002","초당마을 래미안 한강","125.79","201904","3","62,500","15","2012","김포한강2로 69"
"경기도 김포시 장기동","2071-2","2071","0002","초당마을 래미안 한강","125.97","201907","12","54,000","2","2012","김포한강2로 69"
"경기도 김포시 장기동","2071-2","2071","0002","초당마을 래미안 한강","101.16","201907","25","47,000","7","2012","김포한강2로 69"
"경기도 김포시 장기동","2071-2","2071","0002","초당마을 래미안 한강","101.16","201908","5","48,700","19","2012","김포한강2로 69"
"경기도 김포시 장기동","2071-2","2071","0002","초당마을 래미안 한강","101.03","201908","15","45,500","17","2012","김포한강2로 69"
"경기도 김포시 장기동","2071-2","2071","0002","초당마을 래미안 한강","101.16","201910","16","48,000","9","2012","김포한강2로 69"
"경기도 김포시 장기동","2071-2","2071","0002","초당마을 래미안 한강","101.03","201910","19","44,600","24","2012","김포한강2로 69"
"경기도 김포시 장기동","2071-2","2071","0002","초당마을 래미안 한강","101.03","201911","12","45,400","13","2012","김포한강2로 69"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","114.01","201812","1","44,800","14","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","114.33","201812","3","40,900","14","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","101.98","201812","10","39,500","4","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","114.33","201812","11","41,200","11","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","126.04","201812","15","49,500","18","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","101.96","201812","17","42,500","15","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","114.33","201812","22","40,900","5","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","114.01","201812","27","45,700","25","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","101.96","201812","31","43,000","8","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","114.33","201901","9","40,500","4","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","140.56","201902","8","50,000","13","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","140.56","201902","16","52,500","19","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","101.96","201902","25","41,400","16","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","101.96","201902","26","41,800","15","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","114.33","201903","11","41,700","17","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","140.56","201903","25","50,000","4","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","114.33","201903","27","40,300","19","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","140.56","201903","29","49,800","11","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","101.96","201904","3","42,500","20","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","140.56","201904","5","49,000","17","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","114.33","201904","9","40,000","4","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","114.33","201904","22","40,400","10","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","114.01","201905","25","44,200","18","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","114.33","201906","8","41,800","18","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","140.56","201906","10","52,000","21","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","140.56","201906","28","52,500","19","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","126.04","201906","29","48,800","18","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","140.56","201907","1","35,000","20","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","114.33","201907","1","45,000","14","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","126.04","201907","24","52,000","17","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","101.98","201907","27","39,500","7","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","101.96","201908","17","40,000","5","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","101.98","201908","25","40,000","5","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","101.98","201908","30","40,500","25","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","114.01","201908","31","44,000","19","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","101.96","201909","9","39,300","3","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","114.01","201909","11","44,500","22","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","114.01","201909","14","44,500","22","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","114.01","201909","20","42,000","2","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","114.33","201909","23","39,800","6","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","114.33","201910","3","42,300","11","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","114.33","201910","12","41,200","19","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","101.98","201910","17","39,000","8","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","114.33","201910","24","46,000","23","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","114.33","201910","29","39,800","4","2011","김포한강2로 103"
"경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","114.33","201911","23","42,000","20","2011","김포한강2로 103"
"경기도 김포시 장기동","1655","1655","0000","초당마을(우미린)","98.5214","201812","5","35,800","7","2008","김포한강1로 10"
"경기도 김포시 장기동","1655","1655","0000","초당마을(우미린)","98.5214","201812","10","35,000","10","2008","김포한강1로 10"
"경기도 김포시 장기동","1655","1655","0000","초당마을(우미린)","98.5214","201901","26","34,800","16","2008","김포한강1로 10"
"경기도 김포시 장기동","1655","1655","0000","초당마을(우미린)","98.5214","201901","29","34,400","13","2008","김포한강1로 10"
"경기도 김포시 장기동","1655","1655","0000","초당마을(우미린)","98.5214","201902","27","33,800","8","2008","김포한강1로 10"
"경기도 김포시 장기동","1655","1655","0000","초당마을(우미린)","123.8019","201904","1","37,000","17","2008","김포한강1로 10"
"경기도 김포시 장기동","1655","1655","0000","초당마을(우미린)","123.8019","201904","2","37,200","9","2008","김포한강1로 10"
"경기도 김포시 장기동","1655","1655","0000","초당마을(우미린)","106.6066","201905","11","41,000","17","2008","김포한강1로 10"
"경기도 김포시 장기동","1655","1655","0000","초당마을(우미린)","98.5214","201905","16","32,000","13","2008","김포한강1로 10"
"경기도 김포시 장기동","1655","1655","0000","초당마을(우미린)","123.8019","201905","24","39,000","12","2008","김포한강1로 10"
"경기도 김포시 장기동","1655","1655","0000","초당마을(우미린)","98.5214","201906","11","31,600","6","2008","김포한강1로 10"
"경기도 김포시 장기동","1655","1655","0000","초당마을(우미린)","98.5214","201906","25","33,950","4","2008","김포한강1로 10"
"경기도 김포시 장기동","1655","1655","0000","초당마을(우미린)","98.5214","201907","6","34,000","11","2008","김포한강1로 10"
"경기도 김포시 장기동","1655","1655","0000","초당마을(우미린)","123.8019","201907","12","39,000","14","2008","김포한강1로 10"
"경기도 김포시 장기동","1655","1655","0000","초당마을(우미린)","123.8019","201908","6","37,800","13","2008","김포한강1로 10"
"경기도 김포시 장기동","1655","1655","0000","초당마을(우미린)","98.5214","201908","16","33,900","3","2008","김포한강1로 10"
"경기도 김포시 장기동","1655","1655","0000","초당마을(우미린)","123.8019","201909","6","39,750","12","2008","김포한강1로 10"
"경기도 김포시 장기동","1655","1655","0000","초당마을(우미린)","123.8019","201910","1","41,500","10","2008","김포한강1로 10"
"경기도 김포시 장기동","1655","1655","0000","초당마을(우미린)","98.5214","201910","22","33,500","12","2008","김포한강1로 10"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","81.832","201812","4","37,950","15","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9751","201812","5","40,000","23","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","70.8647","201812","15","35,000","17","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9699","201812","16","41,000","11","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9607","201812","29","40,700","17","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","70.8647","201901","1","34,200","19","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9607","201901","1","40,500","9","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9699","201901","3","36,000","12","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9751","201901","5","38,600","14","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9751","201901","6","39,800","22","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9751","201901","7","37,500","27","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9699","201901","12","40,300","14","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9699","201901","18","36,000","1","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9699","201901","19","40,000","27","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9607","201901","22","39,500","13","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","70.8647","201901","22","35,000","18","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9607","201901","23","38,500","3","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9751","201901","24","39,300","18","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","70.8647","201901","28","35,200","23","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9751","201902","12","38,000","9","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9699","201902","12","38,500","18","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9751","201902","20","39,000","25","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","70.8647","201902","23","35,200","10","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9607","201902","23","40,300","5","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9751","201903","1","37,500","19","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9751","201903","9","39,400","24","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9607","201903","16","38,400","7","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9699","201903","16","39,000","14","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9751","201903","22","36,000","3","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9607","201903","23","40,550","5","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9607","201904","2","39,500","7","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","70.8647","201904","4","33,800","12","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9607","201904","5","39,400","12","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9607","201904","10","40,500","11","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9751","201904","23","37,300","3","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","70.8647","201904","30","34,500","22","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9607","201905","4","40,000","26","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9607","201905","8","38,000","3","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","70.8647","201905","8","34,500","3","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9699","201905","21","38,800","10","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9751","201905","25","39,100","28","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9607","201905","25","40,300","20","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","70.8647","201905","25","36,900","27","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9699","201905","29","36,000","5","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9699","201905","29","39,000","9","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9751","201905","30","38,000","22","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9751","201906","1","38,000","13","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","81.832","201906","10","35,300","3","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9607","201906","17","38,500","26","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9751","201906","18","36,500","5","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9751","201906","19","37,000","25","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9751","201906","22","38,600","28","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9607","201906","22","40,500","20","2017","태장로 845"
"경기도 김포시 장기동","2128-1","2128","0001","한강센트럴자이1단지","84.9699","201906","23","37,700","2","2017","태장로 845"
